,name,element,length_unit,z_matrix,length,from_bus,to_bus,num_phases,is_switch,is_open
2399,ln6229808-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.069885457,m1026335,l2804259,1,False,False
2400,ln5986936-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.053070268,m1026343,l2748135,1,False,False
2401,ln5804803-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.29464985,m1026344,m1026364,1,False,False
2402,ln5562937-2,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.010132799,m1026347,n1145956,1,False,False
2403,ln5895786-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.059756623,m1026364,l3010570,1,False,False
2404,ln6259994-3,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.051832453,m1026646,n1139549,1,False,False
2405,ln5653462-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.096889144,m1026648,l2973159,1,False,False
2406,ln5865246-2,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.004997949,m1026655,n1141474,1,False,False
2407,ln6439600-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.10668036,m1026658,l3172805,1,False,False
2408,ln5956473-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.055290612,m1026667,m1026661,1,False,False
2409,ln5623406-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.091915297,m1026682,l3066816,1,False,False
2410,ln5837358-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.005165307,m1026701,p827560,1,False,False
2411,ln5804823-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.054647483,m1026713,l2785530,1,False,False
2412,ln5653485-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.013296693,m1026713,l2860504,1,False,False
2413,ln5758684-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.06746452,m1026732,m1026734,1,False,False
2414,ln6061814-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.067089596,m1026734,l3065696,1,False,False
2415,ln5774459-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.091515838,m1026764,l3178976,1,False,False
2416,ln6318742-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.14786578,m1026767,l3029500,1,False,False
2417,ln5652983-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.030857527,m1026773,m1026777,1,False,False
2418,ln5773980-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.061621051,m1026777,l3233353,1,False,False
2419,ln5956474-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.091378506,m1026779,l2973169,1,False,False
2420,ln6259999-2,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.029322117,m1026783,n1140524,1,False,False
2421,ln5501000-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.054747227,m1026792,l2895461,1,False,False
2422,ln6260002-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.13552301,m1026810,l2914324,1,False,False
2423,ln6255312-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.086798183,m1026812,l3122847,1,False,False
2424,ln5774486-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.059232545,m1026820,l3141403,1,False,False
2425,ln6411406-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.089772241,m1026820,m1026823,1,False,False
2426,ln6047598-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.065264961,m1026823,l2879087,1,False,False
2427,ln5683843-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.060462688,m1026826,m1026820,1,False,False
2428,ln5804799-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.060760338,m1026847,l2673311,1,False,False
2429,ln5653461-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.067929357,m1026848,m1026847,1,False,False
2430,ln5683825-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.060007189,m1026848,l2935557,1,False,False
2431,ln6077780-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.001182026,m1026849,m1026848,1,False,False
2432,ln6341781-2,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.011218487,m1026866,n1147862,1,False,False
2433,ln6229799-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.10408338,m1026874,l3197638,1,False,False
2434,ln6138615-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.12258547,m1026877,l2729413,1,False,False
2435,ln6290241-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.073473227,m1026880,m1026874,1,False,False
2436,ln5623425-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.034564116,m1026880,l2766748,1,False,False
2437,ln5695520-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.031261513,m1026896,p860847,1,False,False
2438,ln6411373-2,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.010573952,m1026902,n1147864,1,False,False
2439,ln5472342-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.056331403,m1026931,l3216337,1,False,False
2440,ln6879074-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.025908036,m1026960,m3729981,1,False,False
2441,ln6379450-2,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.016775133,m1027055,n1147865,1,False,False
2442,ln6015811-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.090525648,m1027087,l2726983,1,False,False
2443,ln6348967-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.027593481,m1027091,m1027092,1,False,False
2444,ln5894313-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.075468321,m1027092,l2689727,1,False,False
2445,ln6122719-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.070103707,m1027100,l3140238,1,False,False
2446,ln5501003-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.07315169,m1027114,l3195327,1,False,False
2447,ln5803300-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.062386827,m1027114,l2876812,1,False,False
2448,ln5924720-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.031125108,m1027121,m1027123,1,False,False
2449,ln6106583-4,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.00874622,m1027121,n1134469,1,False,False
2450,ln6076266-1,line,3,"[[1.12230152+0.89636485j 0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",0.024903039,m1027123,l3008248,1,False,False
