,name,bus,P1,Q1,P2,Q2,P3,Q3
2341,293667a0b,l2860504,5.32,1.33,0.0,0.0,0.0,0.0
2342,321880a0b,l2876812,5.32,1.33,0.0,0.0,0.0,0.0
2343,321881a0b,l2970811,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2344,310560a0b,l2879074,5.32,1.34,0.0,0.0,0.0,0.0
2345,310561a0b,l3122820,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2346,,m1026682,0.0,0.0,0.0,0.0,0.0,0.0
2347,,m1027121,0.0,0.0,0.0,0.0,0.0,0.0
2348,21380528a0b,l2973150,5.32,1.33,0.0,0.0,0.0,0.0
2349,,m1047733,0.0,0.0,0.0,0.0,0.0,0.0
2350,21149420a0b,l3178973,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2351,294845a0b,l3010563,5.32,1.33,0.0,0.0,0.0,0.0
2352,294844a0b,l2841623,5.32,1.33,0.0,0.0,0.0,0.0
2353,226101449a0b,l3027133,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2354,,m3037453,0.0,0.0,0.0,0.0,0.0,0.0
2355,391992a0b,l3029500,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2356,,m1026764,0.0,0.0,0.0,0.0,0.0,0.0
2357,21398676a0b,l3066816,5.32,1.33,0.0,0.0,0.0,0.0
2358,,m1026667,0.0,0.0,0.0,0.0,0.0,0.0
2359,391994a0b,l3066821,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2360,226159329a0b,l3082993,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2361,,m3016088,0.0,0.0,0.0,0.0,0.0,0.0
2362,138560a0b,l3104113,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2363,21386976a0b,l3141398,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2364,2118808a0b,l3122825,13.3,3.33,0.0,0.0,0.0,0.0
2365,2118822a0b,l2991920,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2366,2121587a0b,l2860477,5.32,1.33,0.0,0.0,0.0,0.0
2367,21399707a0b,l3141403,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2368,,m3037538,0.0,0.0,0.0,0.0,0.0,0.0
2369,391993a0b,l3156034,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
2370,228446184a0b,l3159645,8.87,2.23,0.0,0.0,0.0,0.0
2371,225534325a0b,l2983432,8.87,2.23,0.0,0.0,0.0,0.0
2372,21015706a0b,l3160123,5.32,1.33,0.0,0.0,0.0,0.0
2373,21471907a0b,l2897805,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2374,227903012a0b,l3177894,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2375,338896a0b,l3178971,5.32,1.33,0.0,0.0,0.0,0.0
2376,21380616a0b,l2879067,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2377,21397721a0b,l3178976,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2378,,m1026779,0.0,0.0,0.0,0.0,0.0,0.0
2379,225901711a0b,l3195327,5.32,1.33,0.0,0.0,0.0,0.0
2380,225767272a0b,l3139103,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2381,21396959a0b,l3197638,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2382,,m1026849,0.0,0.0,0.0,0.0,0.0,0.0
2383,293591a0b,l3197641,5.32,1.3299999999999998,0.0,0.0,0.0,0.0
2384,293592a0b,l2973161,13.3,3.34,0.0,0.0,0.0,0.0
2385,227100746a0b,l3226771,5.32,1.34,0.0,0.0,0.0,0.0
2386,227100753a0b,l3189190,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2387,,m1047711,0.0,0.0,0.0,0.0,0.0,0.0
2388,2224237380a0b,l3649297,13.3,3.33,0.0,0.0,0.0,0.0
2389,2224237384a0b,l3649298,13.3,3.33,0.0,0.0,0.0,0.0
2390,2224237391a0b,l3649299,8.87,2.23,0.0,0.0,0.0,0.0
2391,,m3772794,0.0,0.0,0.0,0.0,0.0,0.0
2392,2224237546a0b,l3649300,13.299999999999999,3.33,0.0,0.0,0.0,0.0
2393,2224237643a0b,l3649301,13.3,3.34,0.0,0.0,0.0,0.0
2394,2224237653a0b,l3649302,13.3,3.33,0.0,0.0,0.0,0.0
2395,2224237713a0b,l3649304,13.3,3.33,0.0,0.0,0.0,0.0
2396,2224237718a0b,l3649305,5.32,1.33,0.0,0.0,0.0,0.0
2397,2224386750a0b,l3727707,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2398,2224386815a0b,l3727708,5.32,1.33,0.0,0.0,0.0,0.0
2399,,m3949157,0.0,0.0,0.0,0.0,0.0,0.0
2400,2224386842a0b,l3727709,13.299999999999999,3.34,0.0,0.0,0.0,0.0
2401,2224386863a0b,l3727710,13.3,3.33,0.0,0.0,0.0,0.0
2402,2224386874a0b,l3727711,5.32,1.33,0.0,0.0,0.0,0.0
2403,2224386889a0b,l3727712,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2404,2224386946a0b,l3728037,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2405,,m3949154,0.0,0.0,0.0,0.0,0.0,0.0
2406,2224387019a0b,l3728038,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2407,2224387053a0b,l3728039,13.299999999999999,3.34,0.0,0.0,0.0,0.0
2408,2224387062a0b,l3728040,13.299999999999999,3.33,0.0,0.0,0.0,0.0
2409,2224387074a0b,l3728041,8.87,2.23,0.0,0.0,0.0,0.0
2410,2224387113a0b,l3728042,13.3,3.34,0.0,0.0,0.0,0.0
2411,2224387138a0b,l3728043,13.299999999999999,3.34,0.0,0.0,0.0,0.0
2412,2224386592a0b,l3729297,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2413,2224386617a0b,l3729298,13.3,3.33,0.0,0.0,0.0,0.0
2414,294843a0b,l3178982,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2415,,m1010003,0.0,0.0,0.0,0.0,0.0,0.0
2416,225991691a0b,l2989571,5.32,1.33,0.0,0.0,0.0,0.0
2417,,m1010004,0.0,0.0,0.0,0.0,0.0,0.0
2418,,m1010007,0.0,0.0,0.0,0.0,0.0,0.0
2419,,m1010008,0.0,0.0,0.0,0.0,0.0,0.0
2420,,m1010011,0.0,0.0,0.0,0.0,0.0,0.0
2421,225897846a0b,l3120504,5.32,1.33,0.0,0.0,0.0,0.0
2422,,m1010013,0.0,0.0,0.0,0.0,0.0,0.0
2423,225869139a0b,l3120503,5.32,1.33,0.0,0.0,0.0,0.0
2424,,m1010014,0.0,0.0,0.0,0.0,0.0,0.0
2425,,m1010015,0.0,0.0,0.0,0.0,0.0,0.0
2426,,m1010016,0.0,0.0,0.0,0.0,0.0,0.0
2427,225673440a0b,l3251807,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2428,,m1010017,0.0,0.0,0.0,0.0,0.0,0.0
2429,21399508a0b,l3104135,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2430,,n1145955,0.0,0.0,0.0,0.0,0.0,0.0
2431,,m1026335,0.0,0.0,0.0,0.0,0.0,0.0
2432,2127372a0b,l2804259,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2433,2150172a0b,l2748135,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2434,,m1026364,0.0,0.0,0.0,0.0,0.0,0.0
2435,,n1145956,0.0,0.0,0.0,0.0,0.0,0.0
2436,302392a0b,l3010570,5.32,1.33,0.0,0.0,0.0,0.0
2437,,n1139549,0.0,0.0,0.0,0.0,0.0,0.0
2438,21398536a0b,l2973159,5.319999999999999,1.34,0.0,0.0,0.0,0.0
2439,,n1141474,0.0,0.0,0.0,0.0,0.0,0.0
2440,226964880a0b,l3172805,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2441,,m1026661,0.0,0.0,0.0,0.0,0.0,0.0
2442,,p827560,0.0,0.0,0.0,0.0,0.0,0.0
2443,,m1026713,0.0,0.0,0.0,0.0,0.0,0.0
2444,,m1026734,0.0,0.0,0.0,0.0,0.0,0.0
2445,227921416a0b,l3065696,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2446,,m1026777,0.0,0.0,0.0,0.0,0.0,0.0
2447,21399630a0b,l3233353,5.32,1.34,0.0,0.0,0.0,0.0
2448,21397304a0b,l2973169,5.32,1.33,0.0,0.0,0.0,0.0
2449,,n1140524,0.0,0.0,0.0,0.0,0.0,0.0
2450,294789a0b,l2895461,8.87,2.23,0.0,0.0,0.0,0.0
2451,,m1026812,0.0,0.0,0.0,0.0,0.0,0.0
2452,21483138a0b,l3122847,5.32,1.33,0.0,0.0,0.0,0.0
2453,,m1026820,0.0,0.0,0.0,0.0,0.0,0.0
2454,,m1026823,0.0,0.0,0.0,0.0,0.0,0.0
2455,21399762a0b,l2879087,5.319999999999999,1.34,0.0,0.0,0.0,0.0
2456,,m1026847,0.0,0.0,0.0,0.0,0.0,0.0
2457,21397029a0b,l2673311,8.87,2.23,0.0,0.0,0.0,0.0
2458,,m1026848,0.0,0.0,0.0,0.0,0.0,0.0
2459,21397005a0b,l2935557,13.299999999999999,3.33,0.0,0.0,0.0,0.0
2460,,n1147862,0.0,0.0,0.0,0.0,0.0,0.0
2461,,m1026874,0.0,0.0,0.0,0.0,0.0,0.0
2462,21397067a0b,l2729413,5.32,1.33,0.0,0.0,0.0,0.0
2463,,m1026880,0.0,0.0,0.0,0.0,0.0,0.0
2464,21470326a0b,l2766748,5.32,1.33,0.0,0.0,0.0,0.0
2465,,p860847,0.0,0.0,0.0,0.0,0.0,0.0
2466,,n1147864,0.0,0.0,0.0,0.0,0.0,0.0
2467,356011a0b,l3216337,5.32,1.34,0.0,0.0,0.0,0.0
2468,,m3729981,0.0,0.0,0.0,0.0,0.0,0.0
2469,,n1147865,0.0,0.0,0.0,0.0,0.0,0.0
2470,226109079a0b,l2726983,13.3,3.33,0.0,0.0,0.0,0.0
2471,,m1027092,0.0,0.0,0.0,0.0,0.0,0.0
2472,,l2689727,0.0,0.0,0.0,0.0,0.0,0.0
2473,227905262a0b,l3140238,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2474,,m1027123,0.0,0.0,0.0,0.0,0.0,0.0
2475,,n1134469,0.0,0.0,0.0,0.0,0.0,0.0
2476,321159a0b,l3008248,5.32,1.33,0.0,0.0,0.0,0.0
2477,,m1047322,0.0,0.0,0.0,0.0,0.0,0.0
2478,21396015a0b,l3048211,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2479,,p827532,0.0,0.0,0.0,0.0,0.0,0.0
2480,,m1047326,0.0,0.0,0.0,0.0,0.0,0.0
2481,,m1047338,0.0,0.0,0.0,0.0,0.0,0.0
2482,302732a0b,l2691953,5.32,1.33,0.0,0.0,0.0,0.0
2483,,m1047342,0.0,0.0,0.0,0.0,0.0,0.0
2484,21395962a0b,l3197645,8.87,2.22,0.0,0.0,0.0,0.0
2485,,m1047403,0.0,0.0,0.0,0.0,0.0,0.0
2486,,m1047404,0.0,0.0,0.0,0.0,0.0,0.0
2487,228532641a0b,l3091052,13.3,3.33,0.0,0.0,0.0,0.0
2488,,m1047419,0.0,0.0,0.0,0.0,0.0,0.0
2489,337722a0b,l2973157,8.87,2.2199999999999998,0.0,0.0,0.0,0.0
2490,,m1047433,0.0,0.0,0.0,0.0,0.0,0.0
2491,,m1047434,0.0,0.0,0.0,0.0,0.0,0.0
2492,,m1047435,0.0,0.0,0.0,0.0,0.0,0.0
2493,,l2970841,0.0,0.0,0.0,0.0,0.0,0.0
2494,,p1164481,0.0,0.0,0.0,0.0,0.0,0.0
2495,,n1136660,0.0,0.0,0.0,0.0,0.0,0.0
2496,,m1047671,0.0,0.0,0.0,0.0,0.0,0.0
2497,,n1136999,0.0,0.0,0.0,0.0,0.0,0.0
2498,,p859135,0.0,0.0,0.0,0.0,0.0,0.0
2499,,m1047702,0.0,0.0,0.0,0.0,0.0,0.0
2500,,n1137001,0.0,0.0,0.0,0.0,0.0,0.0
2501,,n1137002,0.0,0.0,0.0,0.0,0.0,0.0
2502,,m1047707,0.0,0.0,0.0,0.0,0.0,0.0
2503,,m1047718,0.0,0.0,0.0,0.0,0.0,0.0
2504,,m1047721,0.0,0.0,0.0,0.0,0.0,0.0
2505,,m1047723,0.0,0.0,0.0,0.0,0.0,0.0
2506,,m1047729,0.0,0.0,0.0,0.0,0.0,0.0
2507,21380599a0b,l3066804,13.3,3.34,0.0,0.0,0.0,0.0
2508,,m1047744,0.0,0.0,0.0,0.0,0.0,0.0
2509,21391094a0b,l3085395,5.32,1.33,0.0,0.0,0.0,0.0
2510,21396254a0b,l2804253,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2511,138567a0b,l2748129,13.3,3.33,0.0,0.0,0.0,0.0
2512,138573a0b,l3235253,8.87,2.22,0.0,0.0,0.0,0.0
2513,2148633a0b,l2991905,13.3,3.34,0.0,0.0,0.0,0.0
2514,,n1139255,0.0,0.0,0.0,0.0,0.0,0.0
2515,,p827574,0.0,0.0,0.0,0.0,0.0,0.0
2516,,m1069465,0.0,0.0,0.0,0.0,0.0,0.0
2517,337650a0b,l3010561,5.319999999999999,1.3399999999999999,0.0,0.0,0.0,0.0
2518,,m1069466,0.0,0.0,0.0,0.0,0.0,0.0
2519,,n1139264,0.0,0.0,0.0,0.0,0.0,0.0
2520,,m1069467,0.0,0.0,0.0,0.0,0.0,0.0
2521,21382992a0b,l3197654,8.87,2.23,0.0,0.0,0.0,0.0
2522,226193298a0b,l2820533,8.87,2.23,0.0,0.0,0.0,0.0
2523,,n1136360,0.0,0.0,0.0,0.0,0.0,0.0
2524,,n1136361,0.0,0.0,0.0,0.0,0.0,0.0
2525,339020a0b,l3104144,3.55,0.89,0.0,0.0,0.0,0.0
2526,2120786a0b,l2841628,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2527,,p895105,0.0,0.0,0.0,0.0,0.0,0.0
2528,,m1089144,0.0,0.0,0.0,0.0,0.0,0.0
2529,,p827522,0.0,0.0,0.0,0.0,0.0,0.0
2530,21380453a0b,l3010557,5.32,1.33,0.0,0.0,0.0,0.0
2531,,m1108483,0.0,0.0,0.0,0.0,0.0,0.0
2532,,m1108486,0.0,0.0,0.0,0.0,0.0,0.0
2533,,n1142098,0.0,0.0,0.0,0.0,0.0,0.0
2534,,p829797,0.0,0.0,0.0,0.0,0.0,0.0
2535,21386157a0b,l3067447,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2536,,m1108489,0.0,0.0,0.0,0.0,0.0,0.0
2537,,n1142101,0.0,0.0,0.0,0.0,0.0,0.0
2538,,p829798,0.0,0.0,0.0,0.0,0.0,0.0
2539,,m1108507,0.0,0.0,0.0,0.0,0.0,0.0
2540,228622562a0b,l3108449,5.32,1.34,0.0,0.0,0.0,0.0
2541,,p901934,0.0,0.0,0.0,0.0,0.0,0.0
2542,,p829986,0.0,0.0,0.0,0.0,0.0,0.0
2543,,m1125903,0.0,0.0,0.0,0.0,0.0,0.0
2544,21389237a0b,l2989565,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2545,,m1125904,0.0,0.0,0.0,0.0,0.0,0.0
2546,,n1142108,0.0,0.0,0.0,0.0,0.0,0.0
2547,260488a0b,l2842379,13.299999999999999,3.33,0.0,0.0,0.0,0.0
2548,,p901941,0.0,0.0,0.0,0.0,0.0,0.0
2549,356801a0b,l3011229,5.32,1.33,0.0,0.0,0.0,0.0
2550,356805a0b,l3195321,5.32,1.33,0.0,0.0,0.0,0.0
2551,,m1126017,0.0,0.0,0.0,0.0,0.0,0.0
2552,21382813a0b,l2748781,13.3,3.34,0.0,0.0,0.0,0.0
2553,,m1126023,0.0,0.0,0.0,0.0,0.0,0.0
2554,356808a0b,l3101782,13.3,3.34,0.0,0.0,0.0,0.0
2555,21475841a0b,l2992657,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2556,21482431a0b,l2917359,5.319999999999999,1.3399999999999999,0.0,0.0,0.0,0.0
2557,21474556a0b,l3086098,17.740000000000002,4.45,0.0,0.0,0.0,0.0
2558,,p895080,0.0,0.0,0.0,0.0,0.0,0.0
2559,218474a0b,l3217056,17.74,4.44,0.0,0.0,0.0,0.0
2560,2223661373a0b,l3312692,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2561,,n1140824,0.0,0.0,0.0,0.0,0.0,0.0
2562,226101460a0b,l2857591,5.32,1.3299999999999998,0.0,0.0,0.0,0.0
2563,2224192013a0b,l3632979,5.32,1.33,0.0,0.0,0.0,0.0
2564,,p1123251,0.0,0.0,0.0,0.0,0.0,0.0
2565,2224238167a0b,l3649306,13.299999999999999,3.33,0.0,0.0,0.0,0.0
2566,339018a0b,l2729424,5.32,1.33,0.0,0.0,0.0,0.0
2567,339019a0b,l3160114,5.32,1.33,0.0,0.0,0.0,0.0
2568,338965a0b,l3010568,8.87,2.23,0.0,0.0,0.0,0.0
2569,225533337a0b,l2929261,5.32,1.33,0.0,0.0,0.0,0.0
2570,,p827500,0.0,0.0,0.0,0.0,0.0,0.0
2571,,n1140517,0.0,0.0,0.0,0.0,0.0,0.0
2572,226194093a0b,l3157718,5.319999999999999,1.3299999999999998,0.0,0.0,0.0,0.0
2573,,n1140528,0.0,0.0,0.0,0.0,0.0,0.0
2574,21209868a0b,l2710518,8.87,2.22,0.0,0.0,0.0,0.0
2575,356815a0b,l2936212,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2576,356809a0b,l2936214,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2577,21389831a0b,l2674051,5.32,1.33,0.0,0.0,0.0,0.0
2578,,n1142110,0.0,0.0,0.0,0.0,0.0,0.0
2579,,n1142111,0.0,0.0,0.0,0.0,0.0,0.0
2580,2150189a0b,l2729412,8.87,2.22,0.0,0.0,0.0,0.0
2581,225533531a0b,l2685805,8.87,2.23,0.0,0.0,0.0,0.0
2582,21396867a0b,l2710536,8.87,2.22,0.0,0.0,0.0,0.0
2583,,l2895489,0.0,0.0,0.0,0.0,0.0,0.0
2584,,n1147866,0.0,0.0,0.0,0.0,0.0,0.0
2585,260632a0b,l2917333,8.870000000000001,2.2199999999999998,0.0,0.0,0.0,0.0
2586,260562a0b,l3251799,13.3,3.33,0.0,0.0,0.0,0.0
2587,,n1136664,0.0,0.0,0.0,0.0,0.0,0.0
2588,2127253a0b,l3085401,13.3,3.33,0.0,0.0,0.0,0.0
2589,,n1141479,0.0,0.0,0.0,0.0,0.0,0.0
2590,260552a0b,l3198348,17.740000000000002,4.4399999999999995,0.0,0.0,0.0,0.0
2591,,n1136665,0.0,0.0,0.0,0.0,0.0,0.0
2592,225533162a0b,l2685809,5.32,1.3399999999999999,0.0,0.0,0.0,0.0
2593,,221-240988,0.0,0.0,0.0,0.0,0.0,0.0
2594,21197413c0b,l3141411,0.0,0.0,0.0,0.0,30.52,7.65
2595,,221-240991,0.0,0.0,0.0,0.0,0.0,0.0
2596,21373784a0b,l3066817,17.74,4.45,0.0,0.0,0.0,0.0
2597,,221-306686,0.0,0.0,0.0,0.0,0.0,0.0
2598,21459640c0b,l2970258,0.0,0.0,0.0,0.0,15.260000000000002,3.83
2599,,221-306687,0.0,0.0,0.0,0.0,0.0,0.0
2600,21467859b0b,l2916625,0.0,0.0,14.59,3.66,0.0,0.0
2601,,221-703009,0.0,0.0,0.0,0.0,0.0,0.0
2602,223400157c0b,l3150961,0.0,0.0,0.0,0.0,15.26,3.83
2603,21459629c0b,l2763811,0.0,0.0,0.0,0.0,30.520000000000003,7.65
2604,21459651c0b,l2763812,0.0,0.0,0.0,0.0,30.520000000000003,7.65
2605,226192801c0b,l2951995,0.0,0.0,0.0,0.0,30.52,7.65
2606,226311345b0b,l3139598,0.0,0.0,14.59,3.66,0.0,0.0
2607,21459660c0b,l3101194,0.0,0.0,0.0,0.0,30.52,7.64
2608,227447984c0b,l2862616,0.0,0.0,0.0,0.0,30.520000000000003,7.6499999999999995
2609,21458756c0b,l3232301,0.0,0.0,0.0,0.0,30.52,7.65
2610,,m1069328,0.0,0.0,0.0,0.0,0.0,0.0
2611,,p827528,0.0,0.0,0.0,0.0,0.0,0.0
2612,,p827530,0.0,0.0,0.0,0.0,0.0,0.0
2613,,p841985,0.0,0.0,0.0,0.0,0.0,0.0
2614,,p873800,0.0,0.0,0.0,0.0,0.0,0.0
2615,,p873801,0.0,0.0,0.0,0.0,0.0,0.0
2616,,n1138608,0.0,0.0,0.0,0.0,0.0,0.0
2617,,m2000100,0.0,0.0,0.0,0.0,0.0,0.0
2618,,d2000100_int,0.0,0.0,0.0,0.0,0.0,0.0
2619,,m2000200,0.0,0.0,0.0,0.0,0.0,0.0
2620,,m2000300,0.0,0.0,0.0,0.0,0.0,0.0
2621,,m2000400,0.0,0.0,0.0,0.0,0.0,0.0
2622,,m2000500,0.0,0.0,0.0,0.0,0.0,0.0
2623,,m2000600,0.0,0.0,0.0,0.0,0.0,0.0
2624,,m2000700,0.0,0.0,0.0,0.0,0.0,0.0
2625,,m2000800,0.0,0.0,0.0,0.0,0.0,0.0
2626,,m2000900,0.0,0.0,0.0,0.0,0.0,0.0
2627,,m2001000,0.0,0.0,0.0,0.0,0.0,0.0
2628,,m2001100,0.0,0.0,0.0,0.0,0.0,0.0
2629,,m2001200,0.0,0.0,0.0,0.0,0.0,0.0
2630,,m2001300,0.0,0.0,0.0,0.0,0.0,0.0
2631,2001400c0b,m2001400,0.0,0.0,0.0,0.0,40.519999999999996,22.96
2632,,m2001500,0.0,0.0,0.0,0.0,0.0,0.0
2633,,m2000401,0.0,0.0,0.0,0.0,0.0,0.0
2634,,d2000401_int,0.0,0.0,0.0,0.0,0.0,0.0
2635,2000402a0b,m2000402,11.25,6.37,0.0,0.0,0.0,0.0
2636,2000403a0b,m2000403,12.559999999999999,7.12,0.0,0.0,0.0,0.0
2637,2000404a0b,m2000404,9.71,5.5,0.0,0.0,0.0,0.0
2638,2000405a0b,m2000405,14.93,8.46,0.0,0.0,0.0,0.0
2639,2000406a0b,m2000406,12.6,7.14,0.0,0.0,0.0,0.0
2640,2000407a0b,m2000407,11.92,6.75,0.0,0.0,0.0,0.0
2641,2000408a0b,m2000408,12.44,7.05,0.0,0.0,0.0,0.0
2642,2000409a0b,m2000409,12.98,7.359999999999999,0.0,0.0,0.0,0.0
2643,2000410a0b,m2000410,14.49,8.21,0.0,0.0,0.0,0.0
2644,2000411a0b,m2000411,9.98,5.66,0.0,0.0,0.0,0.0
2645,2000412a0b,m2000412,19.619999999999997,11.120000000000001,0.0,0.0,0.0,0.0
2646,2000413a0b,m2000413,10.629999999999999,6.03,0.0,0.0,0.0,0.0
2647,2000414a0b,m2000414,10.59,6.0,0.0,0.0,0.0,0.0
2648,2000415a0b,m2000415,10.77,6.109999999999999,0.0,0.0,0.0,0.0
2649,,m2000701,0.0,0.0,0.0,0.0,0.0,0.0
2650,,d2000701_int,0.0,0.0,0.0,0.0,0.0,0.0
2651,2000702b0b,m2000702,0.0,0.0,10.52,5.96,0.0,0.0
2652,2000703b0b,m2000703,0.0,0.0,9.54,5.4,0.0,0.0
2653,2000704b0b,m2000704,0.0,0.0,10.22,5.79,0.0,0.0
2654,2000705b0b,m2000705,0.0,0.0,9.67,5.48,0.0,0.0
2655,2000706b0b,m2000706,0.0,0.0,11.79,6.68,0.0,0.0
2656,2000707b0b,m2000707,0.0,0.0,9.9,5.609999999999999,0.0,0.0
2657,2000708b0b,m2000708,0.0,0.0,12.219999999999999,6.930000000000001,0.0,0.0
2658,2000709b0b,m2000709,0.0,0.0,8.71,4.93,0.0,0.0
2659,2000710b0b,m2000710,0.0,0.0,10.45,5.92,0.0,0.0
2660,2000711b0b,m2000711,0.0,0.0,7.039999999999999,3.9899999999999998,0.0,0.0
2661,2000712b0b,m2000712,0.0,0.0,11.2,6.35,0.0,0.0
2662,2000713b0b,m2000713,0.0,0.0,12.78,7.24,0.0,0.0
2663,2000714b0b,m2000714,0.0,0.0,9.05,5.12,0.0,0.0
2664,2000715b0b,m2000715,0.0,0.0,11.25,6.37,0.0,0.0
2665,,m2000901,0.0,0.0,0.0,0.0,0.0,0.0
2666,,d2000901_int,0.0,0.0,0.0,0.0,0.0,0.0
2667,2000902c0b,m2000902,0.0,0.0,0.0,0.0,11.25,6.37
2668,2000903c0b,m2000903,0.0,0.0,0.0,0.0,12.559999999999999,7.12
2669,2000904c0b,m2000904,0.0,0.0,0.0,0.0,9.71,5.5
2670,2000905c0b,m2000905,0.0,0.0,0.0,0.0,11.25,6.37
2671,2000906c0b,m2000906,0.0,0.0,0.0,0.0,11.25,6.37
2672,2000907c0b,m2000907,0.0,0.0,0.0,0.0,11.25,6.37
2673,2000908c0b,m2000908,0.0,0.0,0.0,0.0,11.25,6.37
2674,2000909c0b,m2000909,0.0,0.0,0.0,0.0,11.25,6.37
2675,2000910c0b,m2000910,0.0,0.0,0.0,0.0,11.25,6.37
2676,2000911c0b,m2000911,0.0,0.0,0.0,0.0,11.25,6.37
2677,2000912c0b,m2000912,0.0,0.0,0.0,0.0,11.25,6.37
2678,2000913c0b,m2000913,0.0,0.0,0.0,0.0,11.25,6.37
2679,2000914c0b,m2000914,0.0,0.0,0.0,0.0,11.25,6.37
2680,2000915c0b,m2000915,0.0,0.0,0.0,0.0,11.25,6.37
2681,,m2001001,0.0,0.0,0.0,0.0,0.0,0.0
2682,,d2001001_int,0.0,0.0,0.0,0.0,0.0,0.0
2683,2001002b0b,m2001002,0.0,0.0,11.25,6.37,0.0,0.0
2684,2001003b0b,m2001003,0.0,0.0,12.559999999999999,7.12,0.0,0.0
2685,2001004b0b,m2001004,0.0,0.0,9.71,5.5,0.0,0.0
2686,2001005b0b,m2001005,0.0,0.0,11.08,6.279999999999999,0.0,0.0
2687,2001006b0b,m2001006,0.0,0.0,9.76,5.53,0.0,0.0
2688,2001007b0b,m2001007,0.0,0.0,9.36,5.3100000000000005,0.0,0.0
2689,2001008b0b,m2001008,0.0,0.0,12.719999999999999,7.209999999999999,0.0,0.0
2690,2001009b0b,m2001009,0.0,0.0,13.97,7.92,0.0,0.0
2691,2001010b0b,m2001010,0.0,0.0,16.9,9.57,0.0,0.0
2692,2001011b0b,m2001011,0.0,0.0,7.47,4.24,0.0,0.0
2693,2001012b0b,m2001012,0.0,0.0,13.75,7.8,0.0,0.0
2694,2001013b0b,m2001013,0.0,0.0,17.57,9.96,0.0,0.0
2695,2001014b0b,m2001014,0.0,0.0,28.33,16.060000000000002,0.0,0.0
2696,2001015b0b,m2001015,0.0,0.0,24.22,13.719999999999999,0.0,0.0
2697,,m2001201,0.0,0.0,0.0,0.0,0.0,0.0
2698,,d2001201_int,0.0,0.0,0.0,0.0,0.0,0.0
2699,2001202c0b,m2001202,0.0,0.0,0.0,0.0,12.43,7.050000000000001
2700,2001203c0b,m2001203,0.0,0.0,0.0,0.0,16.02,9.09
2701,2001204c0b,m2001204,0.0,0.0,0.0,0.0,12.95,7.34
2702,2001205c0b,m2001205,0.0,0.0,0.0,0.0,8.56,4.85
2703,2001206c0b,m2001206,0.0,0.0,0.0,0.0,10.530000000000001,5.96
2704,2001207c0b,m2001207,0.0,0.0,0.0,0.0,8.85,5.02
2705,2001208c0b,m2001208,0.0,0.0,0.0,0.0,11.89,6.73
2706,2001209c0b,m2001209,0.0,0.0,0.0,0.0,13.93,7.890000000000001
2707,2001210c0b,m2001210,0.0,0.0,0.0,0.0,13.44,7.619999999999999
2708,2001211c0b,m2001211,0.0,0.0,0.0,0.0,23.42,13.27
2709,2001212c0b,m2001212,0.0,0.0,0.0,0.0,17.880000000000003,10.14
2710,2001213c0b,m2001213,0.0,0.0,0.0,0.0,18.08,10.24
