name,bus,P1,Q1,P2,Q2,P3,Q3
,221-703009,0.0,0.0,0.0,0.0,0.0,0.0
,l3150961,0.0,0.0,0.0,0.0,15.26,3.83
21459629c0b,l2763811,0.0,0.0,0.0,0.0,30.520000000000003,7.65
21459651c0b,l2763812,0.0,0.0,0.0,0.0,30.520000000000003,7.65
,l2951995,0.0,0.0,0.0,0.0,30.52,7.65
226311345b0b,l3139598,0.0,0.0,14.59,3.66,0.0,0.0
21459660c0b,l3101194,0.0,0.0,0.0,0.0,30.52,7.64
,l2862616,0.0,0.0,0.0,0.0,30.51,7.6499999999999995
21458756c0b,l3232301,0.0,0.0,0.0,0.0,30.52,7.65
,m1069328,0.0,0.0,0.0,0.0,0.0,0.0
,p827528,0.0,0.0,0.0,0.0,0.0,0.0
,p827530,0.0,0.0,0.0,0.0,0.0,0.0
,p841985,0.0,0.0,0.0,0.0,0.0,0.0
,p873800,0.0,0.0,0.0,0.0,0.0,0.0
,p873801,0.0,0.0,0.0,0.0,0.0,0.0
,n1138608,0.0,0.0,0.0,0.0,0.0,0.0
,m2000100,0.0,0.0,0.0,0.0,0.0,0.0
,d2000100_int,0.0,0.0,0.0,0.0,0.0,0.0
,m2000200,0.0,0.0,0.0,0.0,0.0,0.0
,m2000300,0.0,0.0,0.0,0.0,0.0,0.0
,m2000400,0.0,0.0,0.0,0.0,0.0,0.0
,m2000500,0.0,0.0,0.0,0.0,0.0,0.0
,m2000600,0.0,0.0,0.0,0.0,0.0,0.0
,m2000700,0.0,0.0,0.0,0.0,0.0,0.0
,m2000800,0.0,0.0,0.0,0.0,0.0,0.0
,m2000900,0.0,0.0,0.0,0.0,0.0,0.0
,m2001000,0.0,0.0,0.0,0.0,0.0,0.0
,m2001100,0.0,0.0,0.0,0.0,0.0,0.0
,m2001200,0.0,0.0,0.0,0.0,0.0,0.0
,m2001300,0.0,0.0,0.0,0.0,0.0,0.0
,m2001400,0.0,0.0,0.0,0.0,40.519999999999996,22.96
,m2001500,0.0,0.0,0.0,0.0,0.0,0.0
,m2000401,0.0,0.0,0.0,0.0,0.0,0.0
,d2000401_int,0.0,0.0,0.0,0.0,0.0,0.0
2000402a0b,m2000402,11.25,6.37,0.0,0.0,0.0,0.0
2000403a0b,m2000403,12.559999999999999,7.12,0.0,0.0,0.0,0.0
2000404a0b,m2000404,9.71,5.5,0.0,0.0,0.0,0.0
2000405a0b,m2000405,14.93,8.46,0.0,0.0,0.0,0.0
,m2000406,12.6,7.14,0.0,0.0,0.0,0.0
2000407a0b,m2000407,11.92,6.75,0.0,0.0,0.0,0.0
2000408a0b,m2000408,12.44,7.05,0.0,0.0,0.0,0.0
2000409a0b,m2000409,12.98,7.359999999999999,0.0,0.0,0.0,0.0
,m2000410,14.49,8.21,0.0,0.0,0.0,0.0
2000411a0b,m2000411,9.98,5.66,0.0,0.0,0.0,0.0
,m2000412,19.619999999999997,11.120000000000001,0.0,0.0,0.0,0.0
2000413a0b,m2000413,10.629999999999999,6.03,0.0,0.0,0.0,0.0
,m2000414,10.59,6.0,0.0,0.0,0.0,0.0
2000415a0b,m2000415,10.77,6.109999999999999,0.0,0.0,0.0,0.0
,m2000701,0.0,0.0,0.0,0.0,0.0,0.0
,d2000701_int,0.0,0.0,0.0,0.0,0.0,0.0
,m2000702,0.0,0.0,10.52,5.96,0.0,0.0
2000703b0b,m2000703,0.0,0.0,9.54,5.4,0.0,0.0
2000704b0b,m2000704,0.0,0.0,10.22,5.79,0.0,0.0
2000705b0b,m2000705,0.0,0.0,9.67,5.48,0.0,0.0
2000706b0b,m2000706,0.0,0.0,11.79,6.68,0.0,0.0
,m2000707,0.0,0.0,9.9,5.609999999999999,0.0,0.0
,m2000708,0.0,0.0,12.219999999999999,6.930000000000001,0.0,0.0
2000709b0b,m2000709,0.0,0.0,8.71,4.93,0.0,0.0
,m2000710,0.0,0.0,10.45,5.92,0.0,0.0
2000711b0b,m2000711,0.0,0.0,7.039999999999999,3.9899999999999998,0.0,0.0
,m2000712,0.0,0.0,11.2,6.35,0.0,0.0
,m2000713,0.0,0.0,12.78,7.24,0.0,0.0
,m2000714,0.0,0.0,9.05,5.12,0.0,0.0
2000715b0b,m2000715,0.0,0.0,11.25,6.37,0.0,0.0
,m2000901,0.0,0.0,0.0,0.0,0.0,0.0
,d2000901_int,0.0,0.0,0.0,0.0,0.0,0.0
,m2000902,0.0,0.0,0.0,0.0,11.25,6.37
2000903c0b,m2000903,0.0,0.0,0.0,0.0,12.559999999999999,7.12
,m2000904,0.0,0.0,0.0,0.0,9.71,5.5
,m2000905,0.0,0.0,0.0,0.0,11.25,6.37
,m2000906,0.0,0.0,0.0,0.0,11.25,6.37
,m2000907,0.0,0.0,0.0,0.0,11.25,6.37
,m2000908,0.0,0.0,0.0,0.0,11.25,6.37
,m2000909,0.0,0.0,0.0,0.0,11.25,6.37
2000910c0b,m2000910,0.0,0.0,0.0,0.0,11.25,6.37
2000911c0b,m2000911,0.0,0.0,0.0,0.0,11.25,6.37
,m2000912,0.0,0.0,0.0,0.0,11.25,6.37
,m2000913,0.0,0.0,0.0,0.0,11.25,6.37
2000914c0b,m2000914,0.0,0.0,0.0,0.0,11.25,6.37
2000915c0b,m2000915,0.0,0.0,0.0,0.0,11.25,6.37
,m2001001,0.0,0.0,0.0,0.0,0.0,0.0
,d2001001_int,0.0,0.0,0.0,0.0,0.0,0.0
,m2001002,0.0,0.0,11.25,6.37,0.0,0.0
2001003b0b,m2001003,0.0,0.0,12.559999999999999,7.12,0.0,0.0
,m2001004,0.0,0.0,9.71,5.5,0.0,0.0
,m2001005,0.0,0.0,11.08,6.279999999999999,0.0,0.0
,m2001006,0.0,0.0,9.76,5.53,0.0,0.0
,m2001007,0.0,0.0,9.36,5.3100000000000005,0.0,0.0
2001008b0b,m2001008,0.0,0.0,12.719999999999999,7.209999999999999,0.0,0.0
2001009b0b,m2001009,0.0,0.0,13.97,7.92,0.0,0.0
,m2001010,0.0,0.0,16.9,9.57,0.0,0.0
,m2001011,0.0,0.0,7.47,4.24,0.0,0.0
2001012b0b,m2001012,0.0,0.0,13.75,7.8,0.0,0.0
,m2001013,0.0,0.0,17.57,9.96,0.0,0.0
,m2001014,0.0,0.0,28.33,16.060000000000002,0.0,0.0
,m2001015,0.0,0.0,24.22,13.719999999999999,0.0,0.0
,m2001201,0.0,0.0,0.0,0.0,0.0,0.0
,d2001201_int,0.0,0.0,0.0,0.0,0.0,0.0
,m2001202,0.0,0.0,0.0,0.0,12.43,7.050000000000001
,m2001203,0.0,0.0,0.0,0.0,16.02,9.09
2001204c0b,m2001204,0.0,0.0,0.0,0.0,12.95,7.34
,m2001205,0.0,0.0,0.0,0.0,8.56,4.85
2001206c0b,m2001206,0.0,0.0,0.0,0.0,10.530000000000001,5.96
2001207c0b,m2001207,0.0,0.0,0.0,0.0,8.85,5.02
2001208c0b,m2001208,0.0,0.0,0.0,0.0,11.89,6.73
,m2001209,0.0,0.0,0.0,0.0,13.93,7.890000000000001
2001210c0b,m2001210,0.0,0.0,0.0,0.0,13.44,7.619999999999999
2001211c0b,m2001211,0.0,0.0,0.0,0.0,23.42,13.27
2001212c0b,m2001212,0.0,0.0,0.0,0.0,17.880000000000003,10.14
,m2001213,0.0,0.0,0.0,0.0,18.08,10.24
,m2001214,0.0,0.0,0.0,0.0,16.87,9.57
2001215c0b,m2001215,0.0,0.0,0.0,0.0,21.38,12.120000000000001
,m2001301,0.0,0.0,0.0,0.0,0.0,0.0
,d2001301_int,0.0,0.0,0.0,0.0,0.0,0.0
2001302a0b,m2001302,8.82,4.99,0.0,0.0,0.0,0.0
2001303a0b,m2001303,12.91,7.32,0.0,0.0,0.0,0.0
,m2001304,9.620000000000001,5.46,0.0,0.0,0.0,0.0
,m2001305,10.86,6.15,0.0,0.0,0.0,0.0
2001306a0b,m2001306,9.47,5.37,0.0,0.0,0.0,0.0
2001307a0b,m2001307,13.99,7.92,0.0,0.0,0.0,0.0
2001308a0b,m2001308,14.649999999999999,8.3,0.0,0.0,0.0,0.0
2001309a0b,m2001309,8.25,4.67,0.0,0.0,0.0,0.0
,m2001310,18.15,10.29,0.0,0.0,0.0,0.0
,m2001311,16.04,9.09,0.0,0.0,0.0,0.0
,m2001312,14.54,8.24,0.0,0.0,0.0,0.0
,m2001313,22.37,12.68,0.0,0.0,0.0,0.0
2001314a0b,m2001314,21.45,12.149999999999999,0.0,0.0,0.0,0.0
,m2001315,19.93,11.3,0.0,0.0,0.0,0.0
,m2001der480-1,0.0,0.0,0.0,0.0,0.0,0.0
,m2001der-1,0.0,0.0,0.0,0.0,0.0,0.0
,m2001-mt1,0.0,0.0,0.0,0.0,0.0,0.0
,m2001der-2,0.0,0.0,0.0,0.0,0.0,0.0
,m2001-mt2,0.0,0.0,0.0,0.0,0.0,0.0
,m2001der-3,0.0,0.0,0.0,0.0,0.0,0.0
,m2001-mt3,0.0,0.0,0.0,0.0,0.0,0.0
,m2001der480-2,0.0,0.0,0.0,0.0,0.0,0.0
,m2001der-4,0.0,0.0,0.0,0.0,0.0,0.0
,m2001-ess1,0.0,0.0,0.0,0.0,0.0,0.0
,m2001der-5,0.0,0.0,0.0,0.0,0.0,0.0
,m2001-ess2,0.0,0.0,0.0,0.0,0.0,0.0
,regxfmr_hvmv11sub1_lsb,0.0,0.0,0.0,0.0,0.0,0.0
,regxfmr_hvmv11sub2_lsb,0.0,0.0,0.0,0.0,0.0,0.0
,regxfmr_hvmv11sub3_lsb,0.0,0.0,0.0,0.0,0.0,0.0
